,Oil,EQNR,DNB,NHY,NOKUSD
2017-04-05,-0.8845162371583802,-1.1125360233325632,-1.044136962755126,-0.5667864848074539,0.7013219547095957
2017-04-06,-0.8544464090843092,-1.1256950593525212,-1.0402923462361497,-0.6056406229758193,0.689658775560089
2017-04-07,-0.8345887998568657,-1.1248724920160684,-1.0450979223848775,-0.6283057656194886,0.6674140093727128
2017-04-10,-0.7926045361039382,-1.1207603698109547,-1.044136962755126,-0.5991650639737333,0.6198611627071257
2017-04-11,-0.7784206222683426,-1.1289849204256752,-1.0499038875335904,-0.597546370262174,0.6702083943032612
2017-04-12,-0.7994127541448063,-1.1224053003475318,-1.0364477297171737,-0.6121163780168677,0.699424436140779
2017-04-13,-0.7977107537419267,-1.1224053003475318,-1.0364477297171737,-0.6121163780168677,0.762660042054522
2017-04-14,-0.7977107537419267,-1.1224053003475318,-1.0364477297171737,-0.6121163780168677,0.7191776892985119
2017-04-17,-0.8277805818159977,-1.1224053003475318,-1.0364477297171737,-0.6121163780168677,0.7088402274566306
2017-04-18,-0.8544464090843092,-1.1676399714899182,-1.0691268404618097,-0.6474089783379822,0.7442586158510441
2017-04-19,-0.9656482416123352,-1.1766869873729269,-1.0652822239428335,-0.6503227054343736,0.8036933099566621
2017-04-20,-0.9622440243772266,-1.1849114359194828,-1.066243183572585,-0.65582738147576,0.7210236413152349
2017-04-21,-1.020681896551838,-1.1882009907881437,-1.0633600453500072,-0.6153543535568731,0.6652919478428804
2017-04-24,-1.0411067671037917,-1.175041750631857,-1.030680934605371,-0.5765002153885075,0.7817553321171854
2017-04-25,-1.0127389394326005,-1.179154281109628,-1.0181858660853675,-0.5263136529275291,0.7450843334257098
2017-04-26,-1.0286248536710758,-1.179154281109628,-1.0181859957520292,-0.5246947631770075,0.7300255947320049
2017-04-27,-1.050184463301399,-1.1947804067299583,-1.0171836724571999,-0.5797379948895505,0.7171176381794251
2017-04-28,-1.0337310713090642,-1.185733799119607,-1.00615746788077,-0.6639219282478488,0.7327827734161059
2017-05-01,-1.0456455069879207,-1.185733799119607,-1.00615746788077,-0.6639219282478488,0.7329263764725694
2017-05-02,-1.105785379565412,-1.1890233539882678,-0.9470179298192747,-0.6833488993125504,0.7142853942612636
2017-05-03,-1.087062509416338,-1.1873785255198552,-0.9430085069732962,-0.6849678870825531,0.7094224725764738
2017-05-04,-1.2237954301343061,-1.1832663012465772,-0.9279728795508878,-0.713884810252864,0.6283702965437592
2017-05-05,-1.1829459054597482,-1.145433511314294,-0.9239633270382477,-0.6952714989011121,0.6002338885943812
2017-05-08,-1.1693292529486627,-1.1240504350204374,-0.9209566164870834,-0.7075696111219242,0.6808702685045172
2017-05-09,-1.2039380373362119,-1.1141808518009757,-0.8848710328733065,-0.7025838502136972,0.6509022688440627
2017-05-10,-1.1194018156471481,-1.1026666442494304,-0.8878782620911175,-0.6992602056471748,0.6006177003998384
2017-05-11,-1.0881972484947076,-1.0927969589618045,-0.8778545104761787,-0.6862973253052658,0.6540406483689578
2017-05-12,-1.0842257699350888,-1.0988057117967687,-0.8768524465146728,-0.66303102918376,0.6927149096981006
2017-05-15,-1.0286248536710758,-1.0721604092219639,-0.8678308885279015,-0.6387674828611277,0.7340490912776484
2017-05-16,-1.0382698111931932,-1.0721604092219639,-0.8668284355664105,-0.6191569213082494,0.759167224076628
2017-05-17,-1.0064979827162426,-1.0721604092219639,-0.8668284355664105,-0.6191569213082494,0.8565163887944631
2017-05-18,-0.9894773293993976,-1.0871488129514695,-0.9049185361031842,-0.722194019688651,0.9229856744432998
2017-05-19,-0.9270679786651671,-1.0754913016971843,-0.8878782620911175,-0.6610367248204693,0.8433238370936191
2017-05-22,-0.9123168035050614,-1.0721604092219639,-0.87184031137388,-0.6696784163362859,0.9645652867011674
