,Actual,Fitted
2019-07-31,65.16999816894531,64.09938168498138
2019-08-01,60.5,64.10809992246777
2019-08-02,61.88999938964844,64.11681815995325
2019-08-05,59.810001373291016,64.14297287241152
2019-08-06,58.939998626708984,64.15169110989791
2019-08-07,56.22999954223633,64.16040934738339
2019-08-08,57.380001068115234,64.16912758486978
2019-08-09,58.529998779296875,64.17784582235527
2019-08-12,58.56999969482422,64.20400053481353
2019-08-13,61.29999923706055,64.21271877229992
2019-08-14,59.47999954223633,64.2214370097854
2019-08-15,58.22999954223633,64.2301552472718
2019-08-16,58.63999938964844,64.23887348475728
2019-08-19,59.7400016784668,64.26502819721554
2019-08-20,60.029998779296875,64.27374643470102
2019-08-21,60.29999923706055,64.28246467218742
2019-08-22,59.91999816894531,64.29118290967381
2019-08-23,59.34000015258789,64.29990114715929
2019-08-26,58.70000076293945,64.32605585961755
2019-08-27,59.5099983215332,64.33477409710304
2019-08-28,60.4900016784668,64.34349233458943
2019-08-29,61.08000183105469,64.35221057207582
2019-08-30,60.43000030517578,64.3609288095613
2019-09-02,60.43000030517578,64.38708352201957
2019-09-03,58.2599983215332,64.39580175950505
2019-09-04,60.70000076293945,64.40451999699144
2019-09-05,60.95000076293945,64.41323823447692
2019-09-06,61.540000915527344,64.42195647196331
2019-09-09,62.59000015258789,64.44811118442158
2019-09-10,62.380001068115234,64.45682942190706
2019-09-11,60.810001373291016,64.46554765939345
2019-09-12,60.380001068115234,64.47426589687893
2019-09-13,60.220001220703125,64.48298413436532
2019-09-16,69.0199966430664,64.50913884682359
2019-09-17,64.55000305175781,64.51785708430907
2019-09-18,63.599998474121094,64.52657532179546
2019-09-19,64.4000015258789,64.53529355928094
2019-09-20,64.27999877929688,64.54401179676734
2019-09-23,64.7699966430664,64.5701665092256
2019-09-24,63.099998474121094,64.57888474671108
2019-09-25,62.38999938964844,64.58760298419747
2019-09-26,62.7400016784668,64.59632122168296
2019-09-27,61.90999984741211,64.60503945916935
2019-09-30,60.779998779296875,64.63119417162761
2019-10-01,58.88999938964844,64.6399124091131
2019-10-02,57.689998626708984,64.64863064659949
2019-10-03,57.709999084472656,64.65734888408497
2019-10-04,58.369998931884766,64.66606712157136
2019-10-07,58.349998474121094,64.69222183402962
2019-10-08,58.2400016784668,64.7009400715151
2019-10-09,58.31999969482422,64.7096583090015
2019-10-10,59.099998474121094,64.71837654648698
2019-10-11,60.5099983215332,64.72709478397337
2019-10-14,59.349998474121094,64.75324949643073
2019-10-15,58.7400016784668,64.76196773391712
2019-10-16,59.41999816894531,64.77068597140351
2019-10-17,59.90999984741211,64.77940420888899
2019-10-18,59.41999816894531,64.78812244637538
2019-10-21,58.959999084472656,64.81427715883274
2019-10-22,59.70000076293945,64.82299539631913
2019-10-23,61.16999816894531,64.83171363380552
2019-10-24,61.66999816894531,64.840431871291
2019-10-25,62.02000045776367,64.8491501087774
2019-10-28,61.56999969482422,64.87530482123475
2019-10-29,61.59000015258789,64.88402305872114
2019-10-30,60.61000061035156,64.89274129620662
2019-10-31,60.22999954223633,64.90145953369301
2019-11-01,61.689998626708984,64.9101777711794
2019-11-04,62.130001068115234,64.93633248363676
2019-11-05,62.959999084472656,64.94505072112315
2019-11-06,61.7400016784668,64.95376895860863
2019-11-07,62.290000915527344,64.96248719609503
2019-11-08,62.5099983215332,64.97120543358142
2019-11-11,62.18000030517578,64.99736014603877
2019-11-12,62.060001373291016,65.00607838352516
2019-11-13,62.369998931884766,65.01479662101065
2019-11-14,62.279998779296875,65.02351485849704
2019-11-15,63.29999923706055,65.03223309598252
2019-11-18,62.439998626708984,65.05838780844078
2019-11-19,60.90999984741211,65.06710604592718
2019-11-20,62.400001525878906,65.07582428341266
2019-11-21,63.970001220703125,65.08454252089905
2019-11-22,63.38999938964844,65.09326075838453
2019-11-25,63.650001525878906,65.1194154708428
2019-11-26,64.2699966430664,65.12813370832919
2019-11-27,64.05999755859375,65.13685194581467
2019-11-28,64.05999755859375,65.14557018330106
2019-11-29,62.43000030517578,65.15428842078654
2019-12-02,60.91999816894531,65.18044313324481
2019-12-03,60.81999969482422,65.1891613707312
2019-12-04,63.0,65.19787960821668
2019-12-05,63.38999938964844,65.20659784570307
2019-12-06,64.38999938964844,65.21531608318855
2019-12-09,64.25,65.24147079564682
2019-12-10,64.33999633789062,65.25018903313321
2019-12-11,63.720001220703125,65.25890727061869
2019-12-12,64.19999694824219,65.26762550810508
2019-12-13,65.22000122070312,65.27634374559057
2019-12-16,65.33999633789062,65.30249845804883
2019-12-17,66.0999984741211,65.31121669553522
2019-12-18,66.16999816894531,65.3199349330207
2019-12-19,66.54000091552734,65.3286531705071
2019-12-20,66.13999938964844,65.33737140799258
2019-12-23,66.38999938964844,65.36352612045084
2019-12-24,67.19999694824219,65.37224435793632
2019-12-25,67.19999694824219,65.38096259542272
2019-12-26,67.91999816894531,65.38968083290911
2019-12-27,68.16000366210938,65.39839907039459
2019-12-30,68.44000244140625,65.42455378285285
2019-12-31,66.0,65.43327202033834
2020-01-01,66.0,65.44199025782473
2020-01-02,66.25,65.45070849531112
2020-01-03,68.5999984741211,65.4594267327966
2020-01-06,68.91000366210938,65.48558144525487
2020-01-07,68.2699966430664,65.49429968274035
2020-01-08,65.44000244140625,65.50301792022674
2020-01-09,65.37000274658203,65.51173615771222
2020-01-10,64.9800033569336,65.52045439519861
2020-01-13,64.19999694824219,65.54660910765688
2020-01-14,64.48999786376953,65.55532734514236
2020-01-15,64.0,65.56404558262875
2020-01-16,64.62000274658203,65.57276382011423
2020-01-17,64.8499984741211,65.58148205760062
2020-01-20,64.8499984741211,65.60763677005889
2020-01-21,64.58999633789062,65.61635500754437
2020-01-22,63.209999084472656,65.62507324503076
2020-01-23,62.040000915527344,65.63379148251624
2020-01-24,60.689998626708984,65.64250972000264
2020-01-27,59.31999969482422,65.6686644324609
2020-01-28,59.5099983215332,65.67738266994638
2020-01-29,59.810001373291016,65.68610090743277
2020-01-30,58.290000915527344,65.69481914491826
2020-01-31,58.15999984741211,65.70353738240465
2020-02-03,54.45000076293945,65.72969209486291
2020-02-04,53.959999084472656,65.7384103323484
2020-02-05,55.279998779296875,65.74712856983479
2020-02-06,54.93000030517578,65.75584680732027
2020-02-07,54.470001220703125,65.76456504480666
2020-02-10,53.27000045776367,65.79071975726492
2020-02-11,54.0099983215332,65.7994379947504
2020-02-12,55.790000915527344,65.8081562322368
2020-02-13,56.34000015258789,65.81687446972228
2020-02-14,57.31999969482422,65.82559270720867
2020-02-17,57.31999969482422,65.85174741966603
2020-02-18,57.75,65.86046565715242
2020-02-19,59.119998931884766,65.86918389463881
2020-02-20,59.310001373291016,65.87790213212429
2020-02-21,58.5,65.88662036961068
2020-02-24,56.29999923706055,65.91277508206804
2020-02-25,54.95000076293945,65.92149331955443
2020-02-26,53.43000030517578,65.93021155704082
2020-02-27,52.18000030517578,65.9389297945263
2020-02-28,50.52000045776367,65.9476480320127
2020-03-02,51.900001525878906,65.97380274447005
2020-03-03,51.86000061035156,65.98252098195644
2020-03-04,51.130001068115234,65.99123921944192
2020-03-05,49.9900016784668,65.99995745692831
2020-03-06,45.27000045776367,66.0086756944147
2020-03-09,34.36000061035156,66.03483040687206
2020-03-10,37.220001220703125,66.04354864435845
2020-03-11,35.790000915527344,66.05226688184393
2020-03-12,33.220001220703125,66.06098511933033
2020-03-13,33.849998474121094,66.06970335681672
2020-03-16,30.049999237060547,66.09585806927407
2020-03-17,28.729999542236328,66.10457630676046
2020-03-18,24.8799991607666,66.11329454424595
2020-03-19,28.469999313354492,66.12201278173234
2020-03-20,26.979999542236328,66.13073101921782
2020-03-23,27.030000686645508,66.15688573167608
2020-03-24,27.149999618530273,66.16560396916248
2020-03-25,27.389999389648438,66.17432220664796
2020-03-26,26.34000015258789,66.18304044413435
2020-03-27,24.93000030517578,66.19175868161983
2020-03-30,22.760000228881836,66.2179133940781
2020-03-31,22.739999771118164,66.22663163156449
2020-04-01,24.739999771118164,66.23534986904997
2020-04-02,29.940000534057617,66.24406810653636
2020-04-03,34.11000061035156,66.25278634402184
2020-04-06,33.04999923706055,66.27894105648011
2020-04-07,31.8700008392334,66.2876592939665
2020-04-08,32.84000015258789,66.29637753145198
2020-04-09,31.479999542236328,66.30509576893837
2020-04-10,31.479999542236328,66.31381400642385
2020-04-13,31.739999771118164,66.33996871888212
2020-04-14,29.600000381469727,66.34868695636851
2020-04-15,27.690000534057617,66.35740519385399
2020-04-16,27.81999969482422,66.36612343134038
2020-04-17,28.079999923706055,66.37484166882587
2020-04-20,25.56999969482422,66.40099638128413
2020-04-21,19.329999923706055,66.40971461877052
2020-04-22,20.3700008392334,66.418432856256
2020-04-23,21.329999923706055,66.4271510937424
2020-04-24,21.440000534057617,66.43586933122788
2020-04-27,19.989999771118164,66.46202404368614
2020-04-28,20.459999084472656,66.47074228117162
2020-04-29,22.540000915527344,66.47946051865802
2020-04-30,25.270000457763672,66.4881787561444
2020-05-01,26.440000534057617,66.49689699362989
2020-05-04,27.200000762939453,66.52305170608815
2020-05-05,30.969999313354492,66.53176994357364
2020-05-06,29.719999313354492,66.54048818106003
2020-05-07,29.459999084472656,66.54920641854642
2020-05-08,30.969999313354492,66.5579246560319
2020-05-11,29.6299991607666,66.58407936849017
2020-05-12,29.979999542236328,66.59279760597565
2020-05-13,29.190000534057617,66.60151584346204
2020-05-14,31.1299991607666,66.61023408094752
2020-05-15,32.5,66.61895231843391
2020-05-18,34.810001373291016,66.64510703089218
2020-05-19,34.650001525878906,66.65382526837766
2020-05-20,35.75,66.66254350586405
2020-05-21,36.060001373291016,66.67126174334953
2020-05-22,35.130001068115234,66.67997998083592
2020-05-25,35.130001068115234,66.70613469329419
2020-05-26,36.16999816894531,66.71485293077967
2020-05-27,34.7400016784668,66.72357116826606
2020-05-28,35.290000915527344,66.73228940575154
2020-05-29,35.33000183105469,66.74100764323794
2020-06-01,38.31999969482422,66.7671623556962
2020-06-02,39.56999969482422,66.77588059318168
2020-06-03,39.790000915527344,66.78459883066807
2020-06-04,39.9900016784668,66.79331706815356
2020-06-05,42.29999923706055,66.80203530563995
2020-06-08,40.79999923706055,66.82819001809821
2020-06-09,41.18000030517578,66.8369082555837
2020-06-10,41.72999954223633,66.84562649307009
2020-06-11,38.54999923706055,66.85434473055557
2020-06-12,38.72999954223633,66.86306296804196
2020-06-15,39.720001220703125,66.88921768050022
2020-06-16,40.959999084472656,66.8979359179857
2020-06-17,40.709999084472656,66.9066541554721
2020-06-18,41.5099983215332,66.91537239295758
2020-06-19,42.189998626708984,66.92409063044397
2020-06-22,43.08000183105469,66.95024534290133
2020-06-23,42.630001068115234,66.95896358038772
2020-06-24,40.310001373291016,66.96768181787411
2020-06-25,41.04999923706055,66.97640005535959
2020-06-26,41.02000045776367,66.98511829284598
2020-06-29,41.709999084472656,67.01127300530334
2020-06-30,41.150001525878906,67.01999124278973
2020-07-01,42.029998779296875,67.02870948027612
2020-07-02,43.13999938964844,67.0374277177616
2020-07-03,43.13999938964844,67.046145955248
2020-07-06,43.099998474121094,67.07230066770535
2020-07-07,43.08000183105469,67.08101890519174
2020-07-08,43.290000915527344,67.08973714267722
2020-07-09,42.349998474121094,67.09845538016361
2020-07-10,43.2400016784668,67.10717361765
2020-07-13,42.720001220703125,67.13332833010736
2020-07-14,42.900001525878906,67.14204656759375
2020-07-15,43.790000915527344,67.15076480507923
2020-07-16,43.369998931884766,67.15948304256563
2020-07-17,43.13999938964844,67.16820128005202
2020-07-20,43.279998779296875,67.19435599250937
2020-07-21,44.31999969482422,67.20307422999576
2020-07-22,44.290000915527344,67.21179246748125
2020-07-23,43.310001373291016,67.22051070496764
2020-07-24,43.34000015258789,67.22922894245312
2020-07-27,43.40999984741211,67.25538365491138
2020-07-28,43.220001220703125,67.26410189239778
2020-07-29,43.75,67.27282012988326
2020-07-30,42.939998626708984,67.28153836736965
2020-07-31,43.29999923706055,67.29025660485513
2020-08-03,44.150001525878906,67.3164113173134
2020-08-04,44.43000030517578,67.32512955479979
2020-08-05,45.16999816894531,67.33384779228527
2020-08-06,45.09000015258789,67.34256602977166
2020-08-07,44.400001525878906,67.35128426725714
2020-08-10,44.9900016784668,67.37743897971541
2020-08-11,44.5,67.3861572172018
2020-08-12,45.43000030517578,67.39487545468728
2020-08-13,44.959999084472656,67.40359369217367
2020-08-14,44.79999923706055,67.41231192965915
2020-08-17,45.369998931884766,67.43846664211742
2020-08-18,45.459999084472656,67.44718487960381
2020-08-19,45.369998931884766,67.45590311708929
2020-08-20,44.900001525878906,67.46462135457568
2020-08-21,44.349998474121094,67.47333959206117
2020-08-24,45.130001068115234,67.49949430451943
2020-08-25,45.86000061035156,67.50821254200582
2020-08-26,45.63999938964844,67.5169307794913
2020-08-27,45.09000015258789,67.5256490169777
2020-08-28,45.04999923706055,67.53436725446318
2020-08-31,45.279998779296875,67.56052196692144
2020-09-01,45.58000183105469,67.56924020440692
2020-09-02,44.43000030517578,67.57795844189332
2020-09-03,44.06999969482422,67.5866766793797
2020-09-04,42.65999984741211,67.59539491686519
2020-09-07,42.65999984741211,67.62154962932345
2020-09-08,39.779998779296875,67.63026786680894
2020-09-09,40.790000915527344,67.63898610429533
2020-09-10,40.060001373291016,67.64770434178172
2020-09-11,39.83000183105469,67.6564225792672
2020-09-14,39.61000061035156,67.68257729172547
2020-09-15,40.529998779296875,67.69129552921095
2020-09-16,42.220001220703125,67.70001376669734
2020-09-17,43.29999923706055,67.70873200418282
2020-09-18,43.150001525878906,67.71745024166921
2020-09-21,41.439998626708984,67.74360495412748
2020-09-22,41.720001220703125,67.75232319161296
2020-09-23,41.77000045776367,67.76104142909935
2020-09-24,41.939998626708984,67.76975966658483
2020-09-25,41.91999816894531,67.77847790407122
2020-09-28,42.43000030517578,67.80463261652949
2020-09-29,41.029998779296875,67.81335085401497
2020-09-30,40.95000076293945,67.82206909150136
2020-10-01,40.93000030517578,67.83078732898684
2020-10-02,39.27000045776367,67.83950556647324
2020-10-05,41.290000915527344,67.8656602789315
2020-10-06,42.650001525878906,67.87437851641698
2020-10-07,41.9900016784668,67.88309675390337
2020-10-08,43.34000015258789,67.89181499138886
2020-10-09,42.849998474121094,67.90053322887525
2020-10-12,41.720001220703125,67.92668794133351
2020-10-13,42.45000076293945,67.935406178819
2020-10-14,43.31999969482422,67.94412441630539
2020-10-15,43.15999984741211,67.95284265379087
2020-10-16,42.93000030517578,67.96156089127726
2020-10-19,42.619998931884766,67.98771560373552
2020-10-20,43.15999984741211,67.996433841221
2020-10-21,41.72999954223633,68.0051520787074
2020-10-22,42.459999084472656,68.01387031619288
2020-10-23,41.77000045776367,68.02258855367927
2020-10-26,40.459999084472656,68.04874326613663
2020-10-27,41.20000076293945,68.05746150362302
2020-10-28,39.119998931884766,68.06617974110941
2020-10-29,37.650001525878906,68.07489797859489
2020-10-30,37.459999084472656,68.08361621608128
2020-11-02,38.970001220703125,68.10977092853864
2020-11-03,39.709999084472656,68.11848916602503
2020-11-04,41.22999954223633,68.12720740351142
2020-11-05,40.93000030517578,68.1359256409969
2020-11-06,39.45000076293945,68.1446438784833
2020-11-09,42.400001525878906,68.17079859094065
2020-11-10,43.61000061035156,68.17951682842704
2020-11-11,43.79999923706055,68.18823506591252
2020-11-12,43.529998779296875,68.19695330339891
2020-11-13,42.779998779296875,68.2056715408853
2020-11-16,43.81999969482422,68.23182625334266
2020-11-17,43.75,68.24054449082905
2020-11-18,44.34000015258789,68.24926272831453
2020-11-19,44.20000076293945,68.25798096580093
2020-11-20,44.959999084472656,68.26669920328732
2020-11-23,46.060001373291016,68.29285391574467
2020-11-24,47.86000061035156,68.30157215323106
2020-11-25,48.61000061035156,68.31029039071655
2020-11-26,48.61000061035156,68.31900862820294
2020-11-27,48.18000030517578,68.32772686568842
2020-11-30,47.59000015258789,68.35388157814668
2020-12-01,47.41999816894531,68.36259981563308
2020-12-02,48.25,68.37131805311856
2020-12-03,48.709999084472656,68.38003629060495
2020-12-04,49.25,68.38875452809043
2020-12-07,48.790000915527344,68.4149092405487
2020-12-08,48.84000015258789,68.42362747803509
2020-12-09,48.86000061035156,68.43234571552057
2020-12-10,50.25,68.44106395300696
2020-12-11,49.970001220703125,68.44978219049244
2020-12-14,50.290000915527344,68.4759369029507
2020-12-15,50.7599983215332,68.4846551404371
2020-12-16,51.08000183105469,68.49337337792258
2020-12-17,51.5,68.50209161540897
2020-12-18,52.2599983215332,68.51080985289445
2020-12-21,50.90999984741211,68.53696456535272
2020-12-22,50.08000183105469,68.54568280283911
2020-12-23,51.20000076293945,68.55440104032459
2020-12-24,51.290000915527344,68.56311927781098
2020-12-25,51.290000915527344,68.57183751529647
2020-12-28,50.86000061035156,68.59799222775473
2020-12-29,51.09000015258789,68.60671046524112
2020-12-30,51.34000015258789,68.6154287027266
2020-12-31,51.79999923706055,68.624146940213
2021-01-01,51.79999923706055,68.63286517769848
2021-01-04,51.09000015258789,68.65901989015674
2021-01-05,53.599998474121094,68.66773812764222
2021-01-06,54.29999923706055,68.67645636512862
2021-01-07,54.380001068115234,68.685174602615
2021-01-08,55.9900016784668,68.69389284010049
2021-01-11,55.65999984741211,68.72004755255875
2021-01-12,56.58000183105469,68.72876579004424
2021-01-13,56.060001373291016,68.73748402753063
2021-01-14,56.41999816894531,68.74620226501702
2021-01-15,55.099998474121094,68.7549205025025
2021-01-18,55.099998474121094,68.78107521496077
2021-01-19,55.900001525878906,68.78979345244625
2021-01-20,56.08000183105469,68.79851168993264
2021-01-21,56.099998474121094,68.80722992741812
2021-01-22,55.40999984741211,68.81594816490451
2021-01-25,55.880001068115234,68.84210287736278
2021-01-26,55.90999984741211,68.85082111484826
2021-01-27,55.810001373291016,68.85953935233465
2021-01-28,55.529998779296875,68.86825758982013
2021-01-29,55.880001068115234,68.87697582730652
2021-02-01,56.349998474121094,68.90313053976479
2021-02-02,57.459999084472656,68.91184877725027
2021-02-03,58.459999084472656,68.92056701473666
2021-02-04,58.84000015258789,68.92928525222214
2021-02-05,59.34000015258789,68.93800348970854
2021-02-08,60.560001373291016,68.9641582021668
2021-02-09,61.09000015258789,68.97287643965228
2021-02-10,61.470001220703125,68.98159467713867
2021-02-11,61.13999938964844,68.99031291462416
2021-02-12,62.43000030517578,68.99903115211055
2021-02-15,62.43000030517578,69.02518586456881
2021-02-16,63.349998474121094,69.0339041020543
2021-02-17,64.33999633789062,69.04262233954069
2021-02-18,63.93000030517578,69.05134057702617
2021-02-19,62.90999984741211,69.06005881451256
2021-02-22,65.23999786376953,69.08621352696991
2021-02-23,65.37000274658203,69.0949317644563
2021-02-24,67.04000091552734,69.1036500019427
2021-02-25,66.87999725341797,69.11236823942818
2021-02-26,66.12999725341797,69.12108647691457
2021-03-01,63.689998626708984,69.14724118937193
2021-03-02,62.70000076293945,69.15595942685832
2021-03-03,64.06999969482422,69.16467766434471
2021-03-04,66.73999786376953,69.17339590183019
2021-03-05,69.36000061035156,69.18211413931658
2021-03-08,68.23999786376953,69.20826885177394
2021-03-09,67.5199966430664,69.21698708926033
2021-03-10,67.9000015258789,69.22570532674672
2021-03-11,69.62999725341797,69.2344235642322
2021-03-12,69.22000122070312,69.2431418017186
2021-03-15,68.87999725341797,69.26929651417595
2021-03-16,68.38999938964844,69.27801475166234
2021-03-17,68.0,69.28673298914782
2021-03-18,63.279998779296875,69.29545122663421
2021-03-19,64.52999877929688,69.3041694641206
2021-03-22,64.62000274658203,69.33032417657796
2021-03-23,60.790000915527344,69.33904241406435
2021-03-24,64.41000366210938,69.34776065154983
2021-03-25,61.95000076293945,69.35647888903623
2021-03-26,64.56999969482422,69.36519712652262
2021-03-29,64.9800033569336,69.39135183897997
2021-03-30,64.13999938964844,69.40007007646636
2021-03-31,63.540000915527344,69.40878831395185
2021-04-01,64.86000061035156,69.41750655143824
2021-04-02,64.86000061035156,69.42622478892372
2021-04-05,62.150001525878906,69.45237950138198
2021-04-06,62.7400016784668,69.46109773886838
2021-04-07,63.15999984741211,69.46981597635386
2021-04-08,63.20000076293945,69.47853421384025
2021-04-09,62.95000076293945,69.48725245132573
2021-04-12,63.279998779296875,69.513407163784
2021-04-13,63.66999816894531,69.52212540127039
2021-04-14,66.58000183105469,69.53084363875587
2021-04-15,66.94000244140625,69.53956187624226
2021-04-16,66.7699966430664,69.54828011372774
2021-04-19,67.05000305175781,69.574434826186
2021-04-20,66.56999969482422,69.5831530636724
2021-04-21,65.31999969482422,69.59187130115788
2021-04-22,65.4000015258789,69.60058953864427
2021-04-23,66.11000061035156,69.60930777612975
2021-04-26,65.6500015258789,69.63546248858802
2021-04-27,66.41999816894531,69.64418072607441
2021-04-28,67.2699966430664,69.65289896355989
2021-04-29,68.55999755859375,69.66161720104628
2021-04-30,67.25,69.67033543853177
2021-05-03,67.55999755859375,69.69649015099003
2021-05-04,68.87999725341797,69.70520838847642
2021-05-05,68.95999908447266,69.7139266259619
2021-05-06,68.08999633789062,69.7226448634483
2021-05-07,68.27999877929688,69.73136310093378
2021-05-10,68.31999969482422,69.75751781339204
2021-05-11,68.55000305175781,69.76623605087752
2021-05-12,69.31999969482422,69.77495428836392
2021-05-13,67.05000305175781,69.7836725258503
2021-05-14,68.70999908447266,69.79239076333579
2021-05-17,69.45999908447266,69.81854547579405
2021-05-18,68.70999908447266,69.82726371327954
2021-05-19,66.66000366210938,69.83598195076593
2021-05-20,65.11000061035156,69.84470018825232
2021-05-21,66.44000244140625,69.8534184257378
2021-05-24,68.45999908447266,69.87957313819606
2021-05-25,68.6500015258789,69.88829137568155
2021-05-26,68.87000274658203,69.89700961316794
2021-05-27,69.45999908447266,69.90572785065342
2021-05-28,69.62999725341797,69.91444608813981
2021-05-31,69.62999725341797,69.94060080059808
2021-06-01,70.25,69.94931903808356
2021-06-02,71.3499984741211,69.95803727556995
2021-06-03,71.30999755859375,69.96675551305543
2021-06-04,71.88999938964844,69.97547375054182
2021-06-07,71.48999786376953,70.00162846300009
2021-06-08,72.22000122070312,70.01034670048557
2021-06-09,72.22000122070312,70.01906493797196
2021-06-10,72.5199966430664,70.02778317545744
2021-06-11,72.69000244140625,70.03650141294384
2021-06-14,72.86000061035156,70.0626561254021
2021-06-15,73.98999786376953,70.07137436288758
2021-06-16,74.38999938964844,70.08009260037397
2021-06-17,73.08000183105469,70.08881083785946
2021-06-18,73.51000213623047,70.09752907534585
2021-06-21,74.9000015258789,70.12368378780411
2021-06-22,74.80999755859375,70.1324020252896
2021-06-23,75.19000244140625,70.14112026277598
2021-06-24,75.55999755859375,70.14983850026147
2021-06-25,76.18000030517578,70.15855673774786
2021-06-28,74.68000030517578,70.18471145020521
2021-06-29,74.76000213623047,70.1934296876916
2021-06-30,75.12999725341797,70.202147925178
2021-07-01,75.83999633789062,70.21086616266348
2021-07-02,76.16999816894531,70.21958440014987
2021-07-05,76.16999816894531,70.24573911260723
2021-07-06,74.52999877929688,70.25445735009362
2021-07-07,73.43000030517578,70.26317558758001
2021-07-08,74.12000274658203,70.27189382506549
2021-07-09,75.55000305175781,70.28061206255188
2021-07-12,75.16000366210938,70.30676677500924
2021-07-13,76.48999786376953,70.31548501249563
2021-07-14,74.76000213623047,70.32420324998202
2021-07-15,73.47000122070312,70.3329214874675
2021-07-16,73.58999633789062,70.3416397249539
2021-07-19,68.62000274658203,70.36779443741125
2021-07-20,69.3499984741211,70.37651267489764
2021-07-21,72.2300033569336,70.38523091238312
2021-07-22,73.79000091552734,70.39394914986951
2021-07-23,74.0999984741211,70.4026673873559
2021-07-26,74.5,70.42882209981326
2021-07-27,74.4800033569336,70.43754033729965
2021-07-28,74.73999786376953,70.44625857478513
2021-07-29,76.05000305175781,70.45497681227152
2021-07-30,76.33000183105469,70.46369504975792
2021-08-02,72.88999938964844,70.48984976221527
2021-08-03,72.41000366210938,70.49856799970166
2021-08-04,70.37999725341797,70.50728623718715
2021-08-05,71.29000091552734,70.51600447467354
2021-08-06,70.69999694824219,70.52472271215902
2021-08-09,69.04000091552734,70.55087742461728
2021-08-10,70.62999725341797,70.55959566210367
2021-08-11,71.44000244140625,70.56831389958916
2021-08-12,71.30999755859375,70.57703213707555
2021-08-13,70.58999633789062,70.58575037456103
2021-08-16,69.51000213623047,70.6119050870193
2021-08-17,69.02999877929688,70.62062332450569
2021-08-18,68.2300033569336,70.62934156199117
2021-08-19,66.44999694824219,70.63805979947756
2021-08-20,65.18000030517578,70.64677803696304
2021-08-23,68.75,70.6729327494213
2021-08-24,71.05000305175781,70.6816509869077
2021-08-25,72.25,70.69036922439318
2021-08-26,71.06999969482422,70.69908746187957
2021-08-27,72.69999694824219,70.70780569936505
2021-08-30,73.41000366210938,70.73396041182332
2021-08-31,72.98999786376953,70.74267864930971
2021-09-01,71.58999633789062,70.75139688679519
2021-09-02,73.02999877929688,70.76011512428158
2021-09-03,72.61000061035156,70.76883336176707
2021-09-06,72.61000061035156,70.79498807422533
2021-09-07,71.69000244140625,70.80370631171081
2021-09-08,72.5999984741211,70.8124245491972
2021-09-09,71.44999694824219,70.8211427866836
2021-09-10,72.91999816894531,70.82986102416908
2021-09-13,73.51000213623047,70.85601573662734
2021-09-14,73.5999984741211,70.86473397411282
2021-09-15,75.45999908447266,70.87345221159921
2021-09-16,75.66999816894531,70.8821704490856
2021-09-17,75.33999633789062,70.89088868657109
2021-09-20,73.91999816894531,70.91704339902935
2021-09-21,74.36000061035156,70.92576163651484
2021-09-22,76.19000244140625,70.93447987400123
2021-09-23,77.25,70.94319811148762
2021-09-24,78.08999633789062,70.9519163489731
2021-09-27,79.52999877929688,70.97807106143136
2021-09-28,79.08999633789062,70.98678929891685
2021-09-29,78.63999938964844,70.99550753640324
2021-09-30,78.5199966430664,71.00422577388872
2021-10-01,79.27999877929688,71.01294401137511
2021-10-04,81.26000213623047,71.03909872383338
2021-10-05,82.55999755859375,71.04781696131886
2021-10-06,81.08000183105469,71.05653519880525
2021-10-07,81.94999694824219,71.06525343629073
2021-10-08,82.38999938964844,71.07397167377712
2021-10-11,83.6500015258789,71.10012638623539
2021-10-12,83.41999816894531,71.10884462372087
2021-10-13,83.18000030517578,71.11756286120726
2021-10-14,84.0,71.12628109869274
2021-10-15,84.86000061035156,71.13499933617913
2021-10-18,84.33000183105469,71.1611540486374
2021-10-19,85.08000183105469,71.16987228612288
2021-10-20,85.81999969482422,71.17859052360927
2021-10-21,84.61000061035156,71.18730876109476
2021-10-22,85.52999877929688,71.19602699858115
2021-10-25,85.98999786376953,71.22218171103941
2021-10-26,86.4000015258789,71.2308999485249
2021-10-27,84.58000183105469,71.23961818601128
2021-10-28,84.31999969482422,71.24833642349677
2021-10-29,84.37999725341797,71.25705466098316
2021-11-01,84.70999908447266,71.28320937344051
2021-11-02,84.72000122070312,71.2919276109269
2021-11-03,81.98999786376953,71.3006458484133
2021-11-04,80.54000091552734,71.30936408589878
2021-11-05,82.73999786376953,71.31808232338517
2021-11-08,83.43000030517578,71.34423703584253
2021-11-09,84.77999877929688,71.35295527332892
2021-11-10,82.63999938964844,71.36167351081531
2021-11-11,82.87000274658203,71.37039174830079
2021-11-12,82.16999816894531,71.37910998578718
2021-11-15,82.05000305175781,71.40526469824454
2021-11-16,82.43000030517578,71.41398293573093
2021-11-17,80.27999877929688,71.42270117321732
2021-11-18,81.23999786376953,71.4314194107028
2021-11-19,78.88999938964844,71.4401376481892
2021-11-22,79.69999694824219,71.46629236064655
2021-11-23,82.30999755859375,71.47501059813294
2021-11-24,82.25,71.48372883561842
2021-11-25,82.25,71.49244707310481
2021-11-26,72.72000122070312,71.5011653105912
2021-11-29,73.44000244140625,71.52732002304856
2021-11-30,70.56999969482422,71.53603826053495
2021-12-01,68.87000274658203,71.54475649802043
2021-12-02,69.66999816894531,71.55347473550682
2021-12-03,69.87999725341797,71.56219297299322
