,Oil,EQNR,DNB,NHY,NOKUSD
2018-09-28,82.72000122070312,150.10791015625,105.96907043457031,32.7458381652832,0.12261514365673065
2018-10-01,84.9800033569336,150.76202392578125,105.07180786132812,32.56488037109375,0.1227952167391777
2018-10-02,84.80000305175781,149.91171264648438,104.73148345947266,32.980403900146484,0.1226959154009819
2018-10-03,86.29000091552734,150.4349822998047,102.81318664550781,29.07315444946289,0.12240726500749588
2018-10-04,84.58000183105469,149.5846405029297,102.96788787841797,28.208600997924805,0.12150963395833969
2018-10-05,84.16000366210938,149.32302856445312,103.3701171875,29.37474822998047,0.12129048258066177
2018-10-08,83.91000366210938,147.6225128173828,102.53472900390625,30.520784378051758,0.12107504904270172
2018-10-09,85.0,151.2852325439453,101.4827880859375,29.95781707763672,0.1208561509847641
2018-10-10,83.08999633789062,149.7809295654297,102.31816101074219,29.19379234313965,0.12110203504562378
2018-10-11,80.26000213623047,144.74456787109375,99.96673583984375,28.590612411499023,0.12166353315114975
2018-10-12,80.43000030517578,144.54837036132812,99.8739013671875,28.717952728271484,0.12175492942333221
2018-10-15,80.77999877929688,144.81002807617188,99.6573257446289,28.610719680786133,0.12240201979875565
2018-10-16,81.41000366210938,145.39866638183594,100.52365112304688,28.57720947265625,0.12275511026382446
2018-10-17,80.05000305175781,145.6603240966797,100.86399841308594,28.858694076538086,0.12280184775590897
2018-10-18,79.29000091552734,142.91322326660156,99.78109741210938,28.054460525512695,0.12174469977617264
2018-10-19,79.77999877929688,145.9219207763672,101.11150360107422,28.289026260375977,0.12088827788829803
2018-10-22,79.83000183105469,141.60511779785156,99.4716796875,28.335939407348633,0.12159384787082672
2018-10-23,76.44000244140625,138.92340087890625,97.18213653564453,27.35744857788086,0.12118569016456604
2018-10-24,76.16999816894531,139.90452575683594,98.60537719726562,27.397663116455078,0.12068986892700195
2018-10-25,76.88999938964844,139.9699249267578,95.01636505126953,27.538406372070312,0.11986168473958969
2018-10-26,77.62000274658203,138.85800170898438,93.77876281738281,28.128175735473633,0.11984055489301682
2018-10-29,77.33999633789062,140.7548065185547,94.8926010131836,28.054460525512695,0.11967591941356659
2018-10-30,75.91000366210938,138.66183471679688,93.99532318115234,28.349342346191406,0.1192234680056572
2018-10-31,75.47000122070312,143.43650817871094,94.3975601196289,29.32783317565918,0.11895699054002762
2018-11-01,75.5,140.55856323242188,94.86166381835938,29.944412231445312,0.11860735714435577
2018-11-02,72.83000183105469,138.20394897460938,96.16112518310547,30.41355323791504,0.11968307942152023
2018-11-05,73.16999816894531,140.8202362060547,96.34676361083984,30.239299774169922,0.11968021094799042
