Price,Close,High,Low,Open,Volume
Ticker,NHY.OL,NHY.OL,NHY.OL,NHY.OL,NHY.OL
2024-03-18,52.339256286621094,53.004507695609604,52.01561898305762,52.12349694111929,3664939
2024-03-19,52.231380462646484,52.82471443925279,51.5301685164878,52.572998033837635,2803288
2024-03-20,53.27420425415039,53.454003136999006,52.339256236218816,52.357236467441524,4189160
2024-03-21,54.676631927490234,54.94632853955193,53.95743981886622,54.38895508404063,3918584
2024-03-22,54.74855041503906,54.83844813859691,53.81359900077284,53.95743741609239,3125816
2024-03-25,54.02935791015625,54.38895568311836,53.54390537484948,54.2091567966373,4813341
2024-03-26,54.047340393066406,54.56875684264304,53.400069175902665,53.400069175902665,3038659
2024-03-27,53.40007019042969,53.97542391856333,53.02249216298027,53.97542391856333,3487690
2024-04-02,56.4026985168457,57.157851116351935,54.46087803659807,54.46087803659807,9518135
2024-04-03,59.297447204589844,59.49522632755317,56.02512042126173,56.34875773906405,6334623
2024-04-04,60.71785354614258,61.86856093979205,59.24350884068457,59.44128795998502,6140672
2024-04-05,60.17845916748047,61.07745015900539,59.96269639120948,60.034617316633145,3479033
2024-04-08,61.0414924621582,62.012404423099994,60.46613875021283,60.46613875021283,6120938
2024-04-09,61.59886169433594,62.012403599388534,60.86168933202547,61.257247575767686,4554466
2024-04-10,61.58088302612305,62.33603216810866,60.64593157026684,61.72472487721953,4658178
2024-04-11,61.13138961791992,62.677655276244934,61.07745235129465,62.24613656697115,4225511
2024-04-12,64.36775207519531,64.36775207519531,61.67077916540704,61.67077916540704,6045927
2024-04-15,64.88916778564453,67.5142197434911,64.78128640126137,66.95684973773653,7551147
2024-04-16,62.46189880371094,64.22392037185584,62.2101755578984,63.936243521112935,4819641
2024-04-17,64.13401794433594,64.72735532703732,63.10916870035844,63.14512916525767,3918472
2024-04-18,63.95421600341797,64.54755332604566,63.46876006456531,64.51159286478732,3092039
2024-04-19,63.57664489746094,64.47563590142106,63.25300758733473,64.3497777095672,4160750
2024-04-22,62.64168930053711,63.5766407060683,62.51583111698066,63.27098021831935,4696116
2024-04-23,61.07745361328125,62.03038192338894,60.6099744303458,62.0124051203948,5693962
2024-04-24,60.69987106323242,62.35401811777784,59.11765179563255,59.3334077214403,6717822
2024-04-25,60.96957015991211,61.526947056508526,60.124516413823976,60.7717910398696,4391080
2024-04-26,62.875431060791016,63.522705660958934,61.221284098277785,61.29320502246463,4235267
2024-04-29,62.85744857788086,63.414825462635044,62.35401581665577,63.18108588402755,4016262
2024-04-30,61.94047927856445,62.62371433703055,61.72472336595924,62.47987248945587,5255147
2024-05-02,60.95159149169922,62.65966887521838,60.66391465101376,61.94048020288318,4992253
2024-05-03,62.336029052734375,62.44391043566513,61.20330539636621,61.52694268640186,3925332
2024-05-06,62.98330307006836,63.450782199834904,62.3000748938812,62.677649442630404,4008800
2024-05-07,60.7358283996582,63.59461998973352,62.40795217076396,63.50472226350612,3376546
2024-05-08,61.594688415527344,63.25638081644609,61.10924586464259,63.21903853389248,4321097
2024-05-10,62.17347717285156,63.79782732213756,62.080125025846584,62.34151388638544,4123331
2024-05-13,63.31239700317383,63.31239700317383,61.594694568005465,61.8187411633942,4128866
2024-05-14,63.29372024536133,64.040544495826,62.86428757651217,62.86428757651217,4028777
2024-05-15,62.50954818725586,63.90985170522031,62.50954818725586,63.499093727477565,3135583
2024-05-16,62.696258544921875,63.25637851825175,62.098789168083215,62.77093598500382,3764152
2024-05-21,66.6917953491211,66.97185179691216,63.835171149927596,65.34750160832415,9019282
2024-05-22,64.4139633178711,66.57976585757949,64.4139633178711,66.20635015301346,5087075
2024-05-23,64.02188110351562,64.60066868907332,63.34973424852139,63.872511970267,2482705
2024-05-24,64.28326416015625,64.46996843754694,63.42441308846048,64.11522746157998,2711988
2024-05-27,64.4139633178711,64.71269445706149,63.685806611239016,64.2832688896198,1541960
2024-05-28,66.20635223388672,66.20635223388672,64.0405496261069,64.48864991013241,4180410
2024-05-29,64.862060546875,66.69178957892173,64.48864485981588,66.26236403161286,4838675
2024-05-30,64.97409057617188,65.53421063447337,63.48043471326356,63.62980386071087,4405473
2024-05-31,66.20635223388672,66.78514695027127,64.918075491071,64.97408535570703,9613738
2024-06-03,66.2997055053711,66.7664733780773,65.66490091359816,65.7582601859894,2022074
2024-06-04,64.93673706054688,66.35571522667692,63.98453383831917,66.29969824491407,5163530
2024-06-05,63.051002502441406,64.6380103553406,62.920308073252635,64.28326935072997,5840955
2024-06-06,64.1899185180664,64.28327066620983,63.66713366830094,63.87251266760391,1999280
2024-06-07,63.20036315917969,63.85384241344836,62.36018673875321,63.33105758557101,3672331
2024-06-10,64.07788848876953,64.11523077063727,62.65891738935542,63.01365838363095,2333264
2024-06-11,62.098793029785156,63.965864471865814,61.930756315105405,63.85384474362086,2620109
2024-06-12,62.86429214477539,63.032328859745505,61.986773408653505,62.28550455501013,2019786
2024-06-13,62.360191345214844,64.04055143250577,62.229496909169306,63.64846812436914,5719664
2024-06-14,60.530452728271484,62.957651300614735,60.474442864153886,62.54689330425283,4391685
2024-06-17,59.130149841308594,60.4184300708988,58.94344199393732,60.39975536889009,4471162
2024-06-18,59.839637756347656,59.93298990315012,58.51401875374082,59.46622560798168,3902935
