Price,Close,High,Low,Open,Volume
Ticker,DNB.OL,DNB.OL,DNB.OL,DNB.OL,DNB.OL
2022-05-31,143.89031982421875,146.04697668932013,143.05793465707757,145.63077833243344,2504255
2022-06-01,143.70114135742188,144.72271810386678,143.4741345663295,143.77681798554087,944610
2022-06-02,144.11734008789062,144.3821967403531,142.90659486131213,144.15517840204703,748842
2022-06-03,144.07949829101562,145.25241672171802,142.79307646722,144.91189499580625,676865
2022-06-07,142.6795654296875,144.19300550521507,141.27962874117193,143.96598718455965,1216655
2022-06-08,143.0579376220703,144.07950283200256,141.99852255107135,143.7768194097928,1505057
2022-06-09,142.90660095214844,144.68488632696838,140.93912399848293,141.31748406290836,1307729
2022-06-10,139.9175262451172,142.22552460168242,139.9175262451172,141.69582290016692,1771848
2022-06-13,135.45289611816406,139.65269492724363,135.45289611816406,138.93381315102675,1826370
2022-06-14,138.59327697753906,138.78245699609786,135.30155158259478,135.83125332523306,1630521
2022-06-15,139.5391845703125,139.7283645990394,137.60955751460415,139.04732111427558,1637228
2022-06-16,133.48541259765625,139.50134625032243,133.2584058192876,139.31216623726078,1657836
2022-06-17,133.56109619140625,136.3987965354163,132.8422144135835,133.93945623727424,3137639
2022-06-20,137.53387451171875,137.72305453167985,133.48541746589842,133.59893240585433,1065216
2022-06-21,134.09078979492188,138.59327175771904,133.93944809510117,138.2149117348515,1117333
2022-06-22,132.16114807128906,134.27996645580475,131.7449612938247,132.7286880914291,1551404
2022-06-23,132.426025390625,134.6583475093118,130.11802663877606,131.7071435621168,1182668
2022-06-24,133.18272399902344,133.6745873951401,132.31250059154596,133.14488568856112,727804
2022-06-27,134.69618225097656,135.22588402915386,132.91788533856058,133.37192203221696,935725
2022-06-28,139.1986541748047,139.1986541748047,135.37721552275005,135.60423385243652,1795299
2022-06-29,135.67991638183594,137.72305834465544,135.60423975310349,137.0798416403269,955201
2022-06-30,133.59893798828125,135.26371992417535,132.69087616385104,134.58267644251086,1443371
2022-07-01,133.06922912597656,134.77184928600772,132.42601244686756,133.2584091437578,975396
2022-07-04,136.5501251220703,136.81498174737828,133.03138165229942,134.01511998634615,911218
2022-07-05,135.56639099121094,138.21491113988256,134.8853475716337,137.04200431134748,1584730
2022-07-06,134.9988555908203,137.7608907686009,134.80967557371062,135.86909059750403,1423669
2022-07-07,136.09609985351562,137.38252157476634,134.54482150731715,136.47445986250884,1345584
2022-07-08,136.36094665527344,137.60954162871053,136.05826326290574,136.77714497975245,1105475
2022-07-11,136.70147705078125,136.96633369591788,134.43131682377708,134.8853534878307,1209771
2022-07-12,142.22552490234375,142.45254321679636,137.04199971327034,137.11766478700045,2142780
2022-07-13,140.0310516357422,146.34965730909008,139.27433156372697,144.7605520858373,1387678
2022-07-14,138.10142517089844,144.30652799253824,138.10142517089844,142.33906256191892,1554021
2022-07-15,135.71775817871094,139.95538392391964,134.3178213376653,139.65270049448782,2104655
